customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,rfm_composite,rfm_segment,cluster
874,75,11,929.85,4,4,3,4-4-3,23,Loyal Customers,0
875,310,1,39.96,3,1,1,3-1-1,12,Hibernating,1
876,208,16,2874.18,3,4,4,3-4-4,21,Loyal Customers,0
877,111,8,2015.03,4,3,4,4-3-4,22,Loyal Customers,0
878,181,9,1363.55,3,3,4,3-3-4,19,Loyal Customers,0
879,202,16,2538.25,3,4,4,3-4-4,21,Loyal Customers,0
880,343,6,488.13,2,3,3,2-3-3,15,At Risk,1
881,181,9,1455.65,3,3,4,3-3-4,19,Loyal Customers,0
882,208,11,1993.68,3,4,4,3-4-4,21,Loyal Customers,0
883,74,5,1005.19,4,3,3,4-3-3,21,Loyal Customers,0
884,192,8,962.11,3,3,3,3-3-3,18,Loyal Customers,0
885,179,8,361.23,3,3,2,3-3-2,17,Promising,0
886,89,11,1877.02,4,4,4,4-4-4,24,Champions,0
887,69,4,232.64,4,2,2,4-2-2,18,Recent Customers,1
888,213,13,1153.58,3,4,4,3-4-4,21,Loyal Customers,0
889,147,6,496.37,3,3,3,3-3-3,18,Loyal Customers,0
890,124,12,1672.82,4,4,4,4-4-4,24,Champions,0
891,125,7,558.24,4,3,3,4-3-3,21,Loyal Customers,0
892,218,11,2032.7,3,4,4,3-4-4,21,Loyal Customers,0
893,189,9,1014.24,3,3,3,3-3-3,18,Loyal Customers,0
894,60,17,2618.32,5,5,4,5-5-4,29,Champions,0
895,223,8,1074.49,3,3,3,3-3-3,18,Loyal Customers,0
896,55,10,1357.13,5,4,4,5-4-4,27,Champions,0
897,100,12,1066.44,4,4,3,4-4-3,23,Loyal Customers,0
898,269,7,629.43,3,3,3,3-3-3,18,Loyal Customers,0
899,107,11,1604.84,4,4,4,4-4-4,24,Champions,0
900,118,7,617.17,4,3,3,4-3-3,21,Loyal Customers,0
901,139,10,1022.15,4,4,3,4-4-3,23,Loyal Customers,0
902,123,13,1350.04,4,4,4,4-4-4,24,Champions,0
903,42,13,1305.29,5,4,4,5-4-4,27,Champions,0
904,31,7,1158.43,5,3,4,5-3-4,25,Loyal Customers,0
905,89,11,2567.89,4,4,4,4-4-4,24,Champions,0
906,178,9,1028.65,3,3,3,3-3-3,18,Loyal Customers,0
907,22,10,2324.71,5,4,4,5-4-4,27,Champions,0
908,162,13,1015.24,3,4,3,3-4-3,20,Loyal Customers,0
909,165,7,761.78,3,3,3,3-3-3,18,Loyal Customers,0
910,113,11,1122.37,4,4,4,4-4-4,24,Champions,0
911,287,5,494.41,3,3,3,3-3-3,18,Loyal Customers,1
912,148,13,1657.85,3,4,4,3-4-4,21,Loyal Customers,0
913,119,12,1771.43,4,4,4,4-4-4,24,Champions,0
914,92,8,892.7,4,3,3,4-3-3,21,Loyal Customers,0
915,171,8,838.19,3,3,3,3-3-3,18,Loyal Customers,0
916,203,15,1845.37,3,4,4,3-4-4,21,Loyal Customers,0
917,142,13,1262.77,4,4,4,4-4-4,24,Champions,0
918,282,1,10.16,3,1,1,3-1-1,12,Hibernating,1
919,451,1,136.0,2,1,2,2-1-2,10,Hibernating,1
920,336,10,1112.06,2,4,4,2-4-4,18,At Risk,0
921,250,11,1082.01,3,4,3,3-4-3,20,Loyal Customers,0
922,799,1,49.17,1,1,1,1-1-1,6,Lost,1
923,199,4,1256.33,3,2,4,3-2-4,17,Promising,0
924,505,4,506.66,2,2,3,2-2-3,13,Cant Lose Them,1
925,107,12,1969.57,4,4,4,4-4-4,24,Champions,0
926,99,5,130.86,4,3,1,4-3-1,19,Hibernating,1
927,68,7,1138.81,5,3,4,5-3-4,25,Loyal Customers,0
928,221,7,1127.42,3,3,4,3-3-4,19,Loyal Customers,0
929,120,13,1926.1,4,4,4,4-4-4,24,Champions,0
930,99,3,718.44,4,2,3,4-2-3,19,Recent Customers,1
931,91,9,612.69,4,3,3,4-3-3,21,Loyal Customers,0
932,188,6,268.95,3,3,2,3-3-2,17,Promising,1
933,99,5,597.09,4,3,3,4-3-3,21,Loyal Customers,0
934,282,4,253.8,3,2,2,3-2-2,15,Promising,1
935,149,11,1450.14,3,4,4,3-4-4,21,Loyal Customers,0
936,433,6,591.57,2,3,3,2-3-3,15,At Risk,1
937,59,12,1903.6,5,4,4,5-4-4,27,Champions,0
938,54,12,2272.52,5,4,4,5-4-4,27,Champions,0
939,107,11,957.0,4,4,3,4-4-3,23,Loyal Customers,0
940,143,14,1530.06,4,4,4,4-4-4,24,Champions,0
941,42,10,712.68,5,4,3,5-4-3,26,Loyal Customers,0
942,119,7,884.99,4,3,3,4-3-3,21,Loyal Customers,0
943,180,13,1331.29,3,4,4,3-4-4,21,Loyal Customers,0
944,116,10,1882.99,4,4,4,4-4-4,24,Champions,0
945,134,7,1095.62,4,3,3,4-3-3,21,Loyal Customers,0
946,107,12,1529.02,4,4,4,4-4-4,24,Champions,0
947,137,11,1053.08,4,4,3,4-4-3,23,Loyal Customers,0
948,34,5,520.87,5,3,3,5-3-3,24,Loyal Customers,0
949,244,10,465.01,3,4,3,3-4-3,20,Loyal Customers,0
950,153,10,1614.97,3,4,4,3-4-4,21,Loyal Customers,0
951,126,7,680.5,4,3,3,4-3-3,21,Loyal Customers,0
952,107,13,2163.01,4,4,4,4-4-4,24,Champions,0
953,157,7,364.53,3,3,2,3-3-2,17,Promising,0
954,182,9,1031.33,3,3,3,3-3-3,18,Loyal Customers,0
955,335,1,69.03,2,1,1,2-1-1,9,Hibernating,1
956,19,13,1591.65,5,4,4,5-4-4,27,Champions,0
957,386,4,602.14,2,2,3,2-2-3,13,Cant Lose Them,1
958,269,10,1600.73,3,4,4,3-4-4,21,Loyal Customers,0
959,63,17,1454.87,5,5,4,5-5-4,29,Champions,0
960,52,13,752.0,5,4,3,5-4-3,26,Loyal Customers,0
961,134,14,2210.98,4,4,4,4-4-4,24,Champions,0
962,174,8,672.99,3,3,3,3-3-3,18,Loyal Customers,0
963,497,4,345.82,2,2,2,2-2-2,12,Cant Lose Them,1
964,207,8,1397.75,3,3,4,3-3-4,19,Loyal Customers,0
965,58,10,664.29,5,4,3,5-4-3,26,Loyal Customers,0
966,106,15,2111.74,4,4,4,4-4-4,24,Champions,0
967,94,17,2366.22,4,5,4,4-5-4,26,Champions,0
968,80,8,733.81,4,3,3,4-3-3,21,Loyal Customers,0
969,198,10,1370.67,3,4,4,3-4-4,21,Loyal Customers,0
970,154,13,1421.52,3,4,4,3-4-4,21,Loyal Customers,0
971,65,10,1609.45,5,4,4,5-4-4,27,Champions,0
972,334,8,1443.0,2,3,4,2-3-4,16,At Risk,0
973,218,5,604.26,3,3,3,3-3-3,18,Loyal Customers,1
974,235,5,600.0,3,3,3,3-3-3,18,Loyal Customers,1
975,253,9,1702.08,3,3,4,3-3-4,19,Loyal Customers,0
976,299,4,378.88,3,2,2,3-2-2,15,Promising,1
977,182,13,908.09,3,4,3,3-4-3,20,Loyal Customers,0
978,110,10,807.15,4,4,3,4-4-3,23,Loyal Customers,0
979,199,8,724.45,3,3,3,3-3-3,18,Loyal Customers,0
980,201,12,1279.65,3,4,4,3-4-4,21,Loyal Customers,0
981,191,9,919.04,3,3,3,3-3-3,18,Loyal Customers,0
982,229,8,744.8,3,3,3,3-3-3,18,Loyal Customers,0
983,73,9,718.28,4,3,3,4-3-3,21,Loyal Customers,0
984,295,1,144.36,3,1,2,3-1-2,13,Hibernating,1
985,160,4,332.74,3,2,2,3-2-2,15,Promising,1
986,225,10,1390.35,3,4,4,3-4-4,21,Loyal Customers,0
987,105,14,3447.39,4,4,5,4-4-5,25,Champions,0
988,143,9,883.15,4,3,3,4-3-3,21,Loyal Customers,0
989,296,12,1776.05,3,4,4,3-4-4,21,Loyal Customers,0
990,130,7,752.49,4,3,3,4-3-3,21,Loyal Customers,0
991,381,2,212.59,2,1,2,2-1-2,10,Hibernating,1
992,113,16,3269.9,4,4,5,4-4-5,25,Champions,0
993,181,12,1600.6,3,4,4,3-4-4,21,Loyal Customers,0
994,143,6,295.29,4,3,2,4-3-2,20,Promising,1
995,80,10,736.53,4,4,3,4-4-3,23,Loyal Customers,0
996,731,1,50.02,1,1,1,1-1-1,6,Lost,1
997,188,10,1372.73,3,4,4,3-4-4,21,Loyal Customers,0
998,69,17,2784.1,4,5,4,4-5-4,26,Champions,0
999,37,12,1701.18,5,4,4,5-4-4,27,Champions,0
1000,85,9,931.29,4,3,3,4-3-3,21,Loyal Customers,0
1001,396,9,972.54,2,3,3,2-3-3,15,At Risk,0
1002,124,9,832.68,4,3,3,4-3-3,21,Loyal Customers,0
1003,137,14,1712.88,4,4,4,4-4-4,24,Champions,0
1004,270,7,952.83,3,3,3,3-3-3,18,Loyal Customers,0
1005,145,8,1542.09,4,3,4,4-3-4,22,Loyal Customers,0
1006,180,12,1139.09,3,4,4,3-4-4,21,Loyal Customers,0
1007,60,8,947.18,5,3,3,5-3-3,24,Loyal Customers,0
1008,91,8,1673.02,4,3,4,4-3-4,22,Loyal Customers,0
1009,54,10,1388.72,5,4,4,5-4-4,27,Champions,0
1010,18,12,1614.85,5,4,4,5-4-4,27,Champions,0
1011,442,3,429.8,2,2,2,2-2-2,12,Cant Lose Them,1
1012,150,8,579.05,3,3,3,3-3-3,18,Loyal Customers,0
1013,370,9,991.58,2,3,3,2-3-3,15,At Risk,0
1014,76,9,585.32,4,3,3,4-3-3,21,Loyal Customers,0
1015,65,5,450.81,5,3,3,5-3-3,24,Loyal Customers,0
1016,87,13,1055.8,4,4,3,4-4-3,23,Loyal Customers,0
1017,89,6,1664.0,4,3,4,4-3-4,22,Loyal Customers,0
1018,101,15,2333.45,4,4,4,4-4-4,24,Champions,0
1019,143,13,1155.31,4,4,4,4-4-4,24,Champions,0
1020,128,6,359.95,4,3,2,4-3-2,20,Promising,0
1021,178,8,1494.13,3,3,4,3-3-4,19,Loyal Customers,0
1022,45,9,2490.1,5,3,4,5-3-4,25,Loyal Customers,0
1023,109,9,1368.05,4,3,4,4-3-4,22,Loyal Customers,0
1024,175,16,1377.7,3,4,4,3-4-4,21,Loyal Customers,0
1025,226,8,1006.98,3,3,3,3-3-3,18,Loyal Customers,0
1026,300,9,959.04,3,3,3,3-3-3,18,Loyal Customers,0
1027,110,8,653.04,4,3,3,4-3-3,21,Loyal Customers,0
1028,236,7,1285.28,3,3,4,3-3-4,19,Loyal Customers,0
1029,93,11,769.23,4,4,3,4-4-3,23,Loyal Customers,0
1030,161,9,1783.36,3,3,4,3-3-4,19,Loyal Customers,0
1031,124,17,2180.22,4,5,4,4-5-4,26,Champions,0
1032,109,8,595.74,4,3,3,4-3-3,21,Loyal Customers,0
1033,270,9,1883.66,3,3,4,3-3-4,19,Loyal Customers,0
1034,85,12,2016.7,4,4,4,4-4-4,24,Champions,0
1035,117,13,1096.59,4,4,4,4-4-4,24,Champions,0
1036,99,8,750.3,4,3,3,4-3-3,21,Loyal Customers,0
1037,230,9,1042.64,3,3,3,3-3-3,18,Loyal Customers,0
1038,146,16,1858.93,3,4,4,3-4-4,21,Loyal Customers,0
1039,98,15,1837.6,4,4,4,4-4-4,24,Champions,0
1040,96,7,502.65,4,3,3,4-3-3,21,Loyal Customers,0
1041,189,13,905.38,3,4,3,3-4-3,20,Loyal Customers,0
1042,134,9,1600.72,4,3,4,4-3-4,22,Loyal Customers,0
1043,310,3,179.51,3,2,2,3-2-2,15,Promising,1
1044,156,11,1135.66,3,4,4,3-4-4,21,Loyal Customers,0
1045,84,13,1129.99,4,4,4,4-4-4,24,Champions,0
1046,857,1,20.66,1,1,1,1-1-1,6,Lost,1
1047,250,8,777.75,3,3,3,3-3-3,18,Loyal Customers,0
1048,221,9,577.13,3,3,3,3-3-3,18,Loyal Customers,0
1049,170,7,736.09,3,3,3,3-3-3,18,Loyal Customers,0
1050,131,14,1656.95,4,4,4,4-4-4,24,Champions,0
1051,243,1,46.48,3,1,1,3-1-1,12,Hibernating,1
1052,212,5,634.96,3,3,3,3-3-3,18,Loyal Customers,0
1053,302,5,751.76,3,3,3,3-3-3,18,Loyal Customers,1
1054,207,6,695.72,3,3,3,3-3-3,18,Loyal Customers,0
1055,575,1,68.51,2,1,1,2-1-1,9,Hibernating,1
1056,171,14,1068.7,3,4,3,3-4-3,20,Loyal Customers,0
1057,113,8,1128.51,4,3,4,4-3-4,22,Loyal Customers,0
1058,76,7,594.69,4,3,3,4-3-3,21,Loyal Customers,0
1059,69,12,1124.92,4,4,4,4-4-4,24,Champions,0
1060,246,9,871.22,3,3,3,3-3-3,18,Loyal Customers,0
1061,188,16,2417.18,3,4,4,3-4-4,21,Loyal Customers,0
1062,186,5,248.07,3,3,2,3-3-2,17,Promising,1
1063,150,19,2272.62,3,5,4,3-5-4,23,Loyal Customers,0
1064,110,7,932.06,4,3,3,4-3-3,21,Loyal Customers,0
1065,98,11,491.76,4,4,3,4-4-3,23,Loyal Customers,0
1066,96,15,1725.53,4,4,4,4-4-4,24,Champions,0
1067,40,9,990.29,5,3,3,5-3-3,24,Loyal Customers,0
1068,353,4,227.4,2,2,2,2-2-2,12,Cant Lose Them,1
1069,198,7,639.82,3,3,3,3-3-3,18,Loyal Customers,0
1070,258,6,364.55,3,3,2,3-3-2,17,Promising,1
1071,297,14,1090.46,3,4,3,3-4-3,20,Loyal Customers,0
1072,190,5,454.55,3,3,3,3-3-3,18,Loyal Customers,1
1073,248,16,1781.27,3,4,4,3-4-4,21,Loyal Customers,0
1074,266,6,499.4,3,3,3,3-3-3,18,Loyal Customers,1
1075,133,7,930.16,4,3,3,4-3-3,21,Loyal Customers,0
1076,57,8,825.46,5,3,3,5-3-3,24,Loyal Customers,0
1077,154,11,1553.56,3,4,4,3-4-4,21,Loyal Customers,0
1078,192,7,666.26,3,3,3,3-3-3,18,Loyal Customers,0
1079,97,2,312.48,4,1,2,4-1-2,16,Recent Customers,1
1080,178,6,710.79,3,3,3,3-3-3,18,Loyal Customers,0
1081,137,9,1344.07,4,3,4,4-3-4,22,Loyal Customers,0
1082,52,15,1797.73,5,4,4,5-4-4,27,Champions,0
1083,185,8,1453.38,3,3,4,3-3-4,19,Loyal Customers,0
1084,173,7,1054.76,3,3,3,3-3-3,18,Loyal Customers,0
1085,215,14,1308.13,3,4,4,3-4-4,21,Loyal Customers,0
1086,47,18,2449.57,5,5,4,5-5-4,29,Champions,0
1087,230,14,1852.92,3,4,4,3-4-4,21,Loyal Customers,0
1088,161,19,1726.62,3,5,4,3-5-4,23,Loyal Customers,0
1089,102,8,738.68,4,3,3,4-3-3,21,Loyal Customers,0
1090,159,9,1571.47,3,3,4,3-3-4,19,Loyal Customers,0
1091,320,3,113.15,3,2,1,3-2-1,14,Hibernating,1
1092,245,7,587.65,3,3,3,3-3-3,18,Loyal Customers,0
1093,107,9,937.23,4,3,3,4-3-3,21,Loyal Customers,0
1094,185,20,1608.82,3,5,4,3-5-4,23,Loyal Customers,0
1095,89,13,1896.83,4,4,4,4-4-4,24,Champions,0
1096,199,10,1691.1,3,4,4,3-4-4,21,Loyal Customers,0
1097,181,11,1845.74,3,4,4,3-4-4,21,Loyal Customers,0
1098,393,4,321.8,2,2,2,2-2-2,12,Cant Lose Them,1
1099,56,8,476.94,5,3,3,5-3-3,24,Loyal Customers,0
1100,122,16,1933.28,4,4,4,4-4-4,24,Champions,0
1101,47,10,1464.69,5,4,4,5-4-4,27,Champions,0
1102,34,10,2189.14,5,4,4,5-4-4,27,Champions,0
1103,115,14,1947.05,4,4,4,4-4-4,24,Champions,0
1104,155,15,1424.79,3,4,4,3-4-4,21,Loyal Customers,0
1105,144,3,431.87,4,2,2,4-2-2,18,Recent Customers,1
1106,323,1,50.2,3,1,1,3-1-1,12,Hibernating,1
1107,112,11,1315.04,4,4,4,4-4-4,24,Champions,0
1108,238,13,2281.64,3,4,4,3-4-4,21,Loyal Customers,0
1109,358,1,214.47,2,1,2,2-1-2,10,Hibernating,1
1110,242,9,1374.49,3,3,4,3-3-4,19,Loyal Customers,0
1111,114,11,1976.16,4,4,4,4-4-4,24,Champions,0
1112,137,8,1066.05,4,3,3,4-3-3,21,Loyal Customers,0
1113,213,10,1380.48,3,4,4,3-4-4,21,Loyal Customers,0
1114,226,12,1075.36,3,4,3,3-4-3,20,Loyal Customers,0
1115,241,12,1499.3,3,4,4,3-4-4,21,Loyal Customers,0
1116,108,10,1437.7,4,4,4,4-4-4,24,Champions,0
1117,201,9,1069.93,3,3,3,3-3-3,18,Loyal Customers,0
1118,87,10,928.14,4,4,3,4-4-3,23,Loyal Customers,0
1119,115,16,2050.71,4,4,4,4-4-4,24,Champions,0
1120,172,13,1313.94,3,4,4,3-4-4,21,Loyal Customers,0
1121,283,18,3635.66,3,5,5,3-5-5,24,Loyal Customers,0
1122,327,3,675.23,2,2,3,2-2-3,13,Cant Lose Them,1
1123,68,13,984.56,5,4,3,5-4-3,26,Loyal Customers,0
1124,205,8,626.11,3,3,3,3-3-3,18,Loyal Customers,0
1125,76,8,1116.89,4,3,4,4-3-4,22,Loyal Customers,0
1126,357,13,1632.17,2,4,4,2-4-4,18,At Risk,0
1127,503,3,286.42,2,2,2,2-2-2,12,Cant Lose Them,1
1128,271,5,1069.06,3,3,3,3-3-3,18,Loyal Customers,0
1129,335,8,605.83,2,3,3,2-3-3,15,At Risk,0
1130,408,5,212.54,2,3,2,2-3-2,14,Cant Lose Them,1
1131,529,5,448.06,2,3,2,2-3-2,14,Cant Lose Them,1
1132,603,7,456.35,2,3,3,2-3-3,15,At Risk,1
1133,340,15,945.2,2,4,3,2-4-3,17,At Risk,0
1134,483,11,1532.56,2,4,4,2-4-4,18,At Risk,0
1135,491,9,1091.37,2,3,3,2-3-3,15,At Risk,0
1136,435,8,700.86,2,3,3,2-3-3,15,At Risk,1
1137,542,5,358.97,2,3,2,2-3-2,14,Cant Lose Them,1
1138,111,6,373.68,4,3,2,4-3-2,20,Promising,0
1139,624,5,373.3,1,3,2,1-3-2,11,Cant Lose Them,1
1140,560,8,644.38,2,3,3,2-3-3,15,At Risk,1
1141,506,7,530.39,2,3,3,2-3-3,15,At Risk,1
1142,564,9,709.35,2,3,3,2-3-3,15,At Risk,1
1143,532,6,215.78,2,3,2,2-3-2,14,Cant Lose Them,1
1144,427,11,1434.94,2,4,4,2-4-4,18,At Risk,0
1145,475,7,941.53,2,3,3,2-3-3,15,At Risk,1
1146,335,10,1172.87,2,4,4,2-4-4,18,At Risk,0
1147,603,5,401.45,2,3,2,2-3-2,14,Cant Lose Them,1
1148,419,4,284.89,2,2,2,2-2-2,12,Cant Lose Them,1
1149,615,5,383.07,1,3,2,1-3-2,11,Cant Lose Them,1
1150,471,5,654.39,2,3,3,2-3-3,15,At Risk,1
1151,497,11,829.99,2,4,3,2-4-3,17,At Risk,0
1152,489,3,1154.5,2,2,4,2-2-4,14,Cant Lose Them,1
1153,295,6,854.16,3,3,3,3-3-3,18,Loyal Customers,0
1154,419,8,1295.91,2,3,4,2-3-4,16,At Risk,0
1155,411,4,156.54,2,2,2,2-2-2,12,Cant Lose Them,1
1156,318,5,473.19,3,3,3,3-3-3,18,Loyal Customers,1
1157,467,7,1079.34,2,3,3,2-3-3,15,At Risk,1
1158,169,18,2233.89,3,5,4,3-5-4,23,Loyal Customers,0
1159,1029,1,44.09,1,1,1,1-1-1,6,Lost,1
1160,550,10,450.6,2,4,3,2-4-3,17,At Risk,1
1161,766,5,1044.74,1,3,3,1-3-3,12,At Risk,1
1162,521,13,1145.32,2,4,4,2-4-4,18,At Risk,0
1163,463,5,1375.85,2,3,4,2-3-4,16,At Risk,1
1164,544,4,581.09,2,2,3,2-2-3,13,Cant Lose Them,1
1165,323,12,858.94,3,4,3,3-4-3,20,Loyal Customers,0
1166,537,5,551.94,2,3,3,2-3-3,15,At Risk,1
1167,373,8,921.45,2,3,3,2-3-3,15,At Risk,0
1168,438,13,673.21,2,4,3,2-4-3,17,At Risk,0
1169,466,6,754.05,2,3,3,2-3-3,15,At Risk,1
1170,524,7,1066.06,2,3,3,2-3-3,15,At Risk,1
1171,318,7,340.86,3,3,2,3-3-2,17,Promising,1
1172,557,11,922.4,2,4,3,2-4-3,17,At Risk,0
1173,556,1,42.66,2,1,1,2-1-1,9,Hibernating,1
1174,453,9,1322.02,2,3,4,2-3-4,16,At Risk,0
1175,636,1,707.76,1,1,3,1-1-3,8,Lost,1
1176,317,10,921.72,3,4,3,3-4-3,20,Loyal Customers,0
1177,265,7,523.39,3,3,3,3-3-3,18,Loyal Customers,0
1178,519,10,863.71,2,4,3,2-4-3,17,At Risk,0
1179,456,13,2303.54,2,4,4,2-4-4,18,At Risk,0
1180,412,14,1908.94,2,4,4,2-4-4,18,At Risk,0
1181,341,8,697.58,2,3,3,2-3-3,15,At Risk,0
1182,337,13,1706.43,2,4,4,2-4-4,18,At Risk,0
1183,892,1,105.06,1,1,1,1-1-1,6,Lost,1
1184,594,6,597.26,2,3,3,2-3-3,15,At Risk,1
1185,325,11,949.41,2,4,3,2-4-3,17,At Risk,0
1186,384,4,709.18,2,2,3,2-2-3,13,Cant Lose Them,1
1187,672,3,742.34,1,2,3,1-2-3,10,Cant Lose Them,1
1188,283,14,2118.24,3,4,4,3-4-4,21,Loyal Customers,0
1189,111,10,1876.57,4,4,4,4-4-4,24,Champions,0
1190,478,3,122.29,2,2,1,2-2-1,11,Cant Lose Them,1
1191,516,10,602.13,2,4,3,2-4-3,17,At Risk,1
1192,308,8,971.14,3,3,3,3-3-3,18,Loyal Customers,0
1193,715,3,141.85,1,2,2,1-2-2,9,Cant Lose Them,1
1194,648,9,735.13,1,3,3,1-3-3,12,At Risk,1
1195,486,7,951.51,2,3,3,2-3-3,15,At Risk,1
1196,214,5,295.04,3,3,2,3-3-2,17,Promising,1
1197,416,6,555.18,2,3,3,2-3-3,15,At Risk,1
1198,372,7,514.6,2,3,3,2-3-3,15,At Risk,1
1199,444,12,948.84,2,4,3,2-4-3,17,At Risk,0
1200,701,9,1461.25,1,3,4,1-3-4,13,At Risk,1
1201,495,11,1545.78,2,4,4,2-4-4,18,At Risk,0
1202,357,16,1377.3,2,4,4,2-4-4,18,At Risk,0
1203,423,9,1252.2,2,3,4,2-3-4,16,At Risk,0
1204,276,14,1222.09,3,4,4,3-4-4,21,Loyal Customers,0
1205,533,11,1574.91,2,4,4,2-4-4,18,At Risk,0
1206,424,4,382.0,2,2,2,2-2-2,12,Cant Lose Them,1
1207,630,10,961.09,1,4,3,1-4-3,14,At Risk,1
1208,478,11,2718.13,2,4,4,2-4-4,18,At Risk,0
1209,404,13,773.37,2,4,3,2-4-3,17,At Risk,0
1210,421,12,636.26,2,4,3,2-4-3,17,At Risk,0
1211,231,11,947.03,3,4,3,3-4-3,20,Loyal Customers,0
1212,425,11,427.04,2,4,2,2-4-2,16,Cant Lose Them,0
1213,253,4,235.62,3,2,2,3-2-2,15,Promising,1
1214,488,10,655.43,2,4,3,2-4-3,17,At Risk,1
1215,292,5,515.42,3,3,3,3-3-3,18,Loyal Customers,1
1216,532,8,653.7,2,3,3,2-3-3,15,At Risk,1
1217,266,13,1659.63,3,4,4,3-4-4,21,Loyal Customers,0
1218,449,11,959.23,2,4,3,2-4-3,17,At Risk,0
1219,351,9,2266.59,2,3,4,2-3-4,16,At Risk,0
1220,524,11,1013.42,2,4,3,2-4-3,17,At Risk,0
1221,429,9,1343.91,2,3,4,2-3-4,16,At Risk,0
1222,546,5,459.49,2,3,3,2-3-3,15,At Risk,1
1223,755,1,90.16,1,1,1,1-1-1,6,Lost,1
1224,334,9,413.37,2,3,2,2-3-2,14,Cant Lose Them,0
1225,441,8,643.23,2,3,3,2-3-3,15,At Risk,1
1226,532,9,837.17,2,3,3,2-3-3,15,At Risk,1
1227,473,2,196.74,2,1,2,2-1-2,10,Hibernating,1
1228,590,11,1998.12,2,4,4,2-4-4,18,At Risk,0
1229,574,9,548.92,2,3,3,2-3-3,15,At Risk,1
1230,348,11,1652.96,2,4,4,2-4-4,18,At Risk,0
1231,539,4,635.59,2,2,3,2-2-3,13,Cant Lose Them,1
1232,464,11,914.85,2,4,3,2-4-3,17,At Risk,0
1233,549,6,292.51,2,3,2,2-3-2,14,Cant Lose Them,1
1234,416,12,1410.32,2,4,4,2-4-4,18,At Risk,0
1235,689,12,726.45,1,4,3,1-4-3,14,At Risk,1
1236,477,2,126.59,2,1,1,2-1-1,9,Hibernating,1
1237,454,13,1068.51,2,4,3,2-4-3,17,At Risk,0
1238,428,11,1485.46,2,4,4,2-4-4,18,At Risk,0
1239,313,17,1846.73,3,5,4,3-5-4,23,Loyal Customers,0
1240,540,6,862.16,2,3,3,2-3-3,15,At Risk,1
1241,413,7,621.0,2,3,3,2-3-3,15,At Risk,1
1242,206,6,712.63,3,3,3,3-3-3,18,Loyal Customers,0
1243,442,11,968.53,2,4,3,2-4-3,17,At Risk,0
1244,449,9,778.64,2,3,3,2-3-3,15,At Risk,0
1245,417,9,1010.94,2,3,3,2-3-3,15,At Risk,0
1246,434,2,644.16,2,1,3,2-1-3,11,Hibernating,1
1247,222,11,1235.13,3,4,4,3-4-4,21,Loyal Customers,0
1248,227,13,1799.67,3,4,4,3-4-4,21,Loyal Customers,0
1249,272,13,1251.84,3,4,4,3-4-4,21,Loyal Customers,0
1250,256,13,1486.74,3,4,4,3-4-4,21,Loyal Customers,0
1251,584,8,1136.86,2,3,4,2-3-4,16,At Risk,1
1252,412,8,915.92,2,3,3,2-3-3,15,At Risk,0
1253,634,10,1323.4,1,4,4,1-4-4,15,At Risk,0
1254,699,8,876.55,1,3,3,1-3-3,12,At Risk,1
1255,711,9,723.7,1,3,3,1-3-3,12,At Risk,1
1256,349,7,474.84,2,3,3,2-3-3,15,At Risk,1
1257,606,2,364.5,2,1,2,2-1-2,10,Hibernating,1
1258,265,4,116.87,3,2,1,3-2-1,14,Hibernating,1
1259,677,5,759.94,1,3,3,1-3-3,12,At Risk,1
1260,435,9,1898.09,2,3,4,2-3-4,16,At Risk,0
1261,273,10,550.41,3,4,3,3-4-3,20,Loyal Customers,0
1262,362,10,1152.99,2,4,4,2-4-4,18,At Risk,0
1263,306,12,897.93,3,4,3,3-4-3,20,Loyal Customers,0
1264,528,6,562.96,2,3,3,2-3-3,15,At Risk,1
1265,425,10,597.93,2,4,3,2-4-3,17,At Risk,0
1266,378,10,983.47,2,4,3,2-4-3,17,At Risk,0
1267,430,14,1023.8,2,4,3,2-4-3,17,At Risk,0
1268,439,14,898.88,2,4,3,2-4-3,17,At Risk,0
1269,342,7,653.54,2,3,3,2-3-3,15,At Risk,0
1270,800,3,451.68,1,2,3,1-2-3,10,Cant Lose Them,1
1271,349,12,1484.63,2,4,4,2-4-4,18,At Risk,0
1272,590,9,879.73,2,3,3,2-3-3,15,At Risk,1
1273,388,7,1075.2,2,3,3,2-3-3,15,At Risk,0
1274,65,10,915.41,5,4,3,5-4-3,26,Loyal Customers,0
1275,449,6,865.53,2,3,3,2-3-3,15,At Risk,1
1276,442,9,807.87,2,3,3,2-3-3,15,At Risk,0
1277,372,6,965.93,2,3,3,2-3-3,15,At Risk,0
1278,423,7,1129.52,2,3,4,2-3-4,16,At Risk,0
1279,513,7,899.67,2,3,3,2-3-3,15,At Risk,1
1280,187,12,1011.14,3,4,3,3-4-3,20,Loyal Customers,0
1281,422,9,1402.04,2,3,4,2-3-4,16,At Risk,0
1282,406,8,604.43,2,3,3,2-3-3,15,At Risk,1
1283,346,5,546.31,2,3,3,2-3-3,15,At Risk,1
1284,541,3,828.48,2,2,3,2-2-3,13,Cant Lose Them,1
1285,465,5,418.37,2,3,2,2-3-2,14,Cant Lose Them,1
1286,576,6,491.35,2,3,3,2-3-3,15,At Risk,1
1287,555,6,438.32,2,3,2,2-3-2,14,Cant Lose Them,1
