order_id,customer_id,order_date,quantity,unit_price,total_amount,product_category,country,true_segment
17851,778,2023-11-20,1,34.23,34.23,Beauty,Australia,Promising
16329,682,2023-11-21,4,56.16,224.64,Home & Garden,Germany,Loyal
13976,546,2023-11-21,2,98.38,196.76,Home & Garden,USA,Loyal
4038,115,2023-11-21,1,419.51,419.51,Electronics,France,Champions
13470,518,2023-11-21,2,55.22,110.44,Sports,France,Loyal
15737,648,2023-11-21,4,59.44,237.76,Sports,Germany,Loyal
9730,307,2023-11-21,1,26.8,26.8,Food,USA,Loyal
21063,1120,2023-11-21,1,16.75,16.75,Food,UK,Promising
26623,2350,2023-11-21,1,30.33,30.33,Clothing,USA,New
9069,271,2023-11-21,1,28.51,28.51,Beauty,UK,Loyal
10320,342,2023-11-21,2,14.54,29.08,Books,UK,Loyal
12996,492,2023-11-21,3,68.41,205.23,Sports,UK,Loyal
8724,251,2023-11-21,2,67.7,135.4,Sports,USA,Loyal
11034,381,2023-11-21,5,44.15,220.75,Beauty,USA,Loyal
26581,2326,2023-11-21,1,22.18,22.18,Beauty,USA,New
16532,694,2023-11-21,1,23.41,23.41,Books,USA,Loyal
16322,681,2023-11-21,1,59.31,59.31,Clothing,USA,Loyal
5812,165,2023-11-21,1,26.24,26.24,Books,USA,Champions
10243,337,2023-11-21,2,60.93,121.86,Home & Garden,France,Loyal
4010,114,2023-11-21,1,81.01,81.01,Clothing,France,Champions
21360,1158,2023-11-21,1,137.13,137.13,Electronics,Germany,At Risk
14994,604,2023-11-21,1,75.33,75.33,Sports,UK,Loyal
3934,111,2023-11-21,3,49.04,147.12,Toys,UK,Champions
8897,260,2023-11-21,1,24.38,24.38,Books,UK,Loyal
15883,655,2023-11-21,1,57.84,57.84,Clothing,USA,Loyal
20299,1039,2023-11-21,2,20.29,40.58,Beauty,India,Promising
3201,89,2023-11-21,1,24.99,24.99,Books,Canada,Champions
10693,361,2023-11-22,2,207.66,415.32,Electronics,Germany,Loyal
6921,197,2023-11-22,1,134.33,134.33,Home & Garden,USA,Champions
11447,404,2023-11-22,4,87.6,350.4,Sports,France,Loyal
11585,414,2023-11-22,1,60.45,60.45,Clothing,USA,Loyal
1364,39,2023-11-22,2,76.31,152.62,Clothing,USA,Champions
729,21,2023-11-22,2,564.12,1128.24,Electronics,Australia,Champions
23265,1394,2023-11-22,1,41.82,41.82,Sports,UK,At Risk
17107,726,2023-11-22,3,66.75,200.25,Clothing,USA,Loyal
9488,292,2023-11-22,1,79.22,79.22,Sports,France,Loyal
12601,467,2023-11-22,1,267.13,267.13,Electronics,France,Loyal
2527,70,2023-11-22,1,78.66,78.66,Beauty,USA,Champions
2443,68,2023-11-22,2,459.7,919.4,Electronics,France,Champions
8199,235,2023-11-22,2,28.71,57.42,Books,USA,Champions
12538,464,2023-11-22,3,71.31,213.93,Home & Garden,USA,Loyal
21789,1209,2023-11-22,2,19.44,38.88,Beauty,India,At Risk
14407,572,2023-11-22,5,214.73,1073.65,Electronics,Germany,Loyal
7303,209,2023-11-22,1,27.39,27.39,Books,India,Champions
704,20,2023-11-22,4,137.89,551.56,Sports,Canada,Champions
7606,217,2023-11-22,4,41.14,164.56,Food,USA,Champions
11652,418,2023-11-22,2,52.55,105.1,Sports,USA,Loyal
3117,87,2023-11-22,1,339.27,339.27,Electronics,USA,Champions
1855,53,2023-11-22,3,71.63,214.89,Toys,USA,Champions
2191,62,2023-11-22,3,44.52,133.56,Books,USA,Champions
5440,155,2023-11-22,1,136.58,136.58,Clothing,UK,Champions
6573,185,2023-11-22,1,37.89,37.89,Books,Canada,Champions
14598,581,2023-11-22,2,26.98,53.96,Toys,France,Loyal
7454,213,2023-11-22,3,534.35,1603.05,Electronics,India,Champions
13894,541,2023-11-22,1,75.46,75.46,Sports,Canada,Loyal
16508,693,2023-11-22,4,21.1,84.4,Books,USA,Loyal
26765,2437,2023-11-22,1,147.94,147.94,Electronics,USA,New
11793,424,2023-11-23,2,198.24,396.48,Electronics,USA,Loyal
6476,184,2023-11-23,1,127.14,127.14,Home & Garden,France,Champions
5565,158,2023-11-23,2,327.65,655.3,Electronics,Australia,Champions
14693,586,2023-11-23,1,72.74,72.74,Home & Garden,UK,Loyal
15582,638,2023-11-23,1,66.85,66.85,Home & Garden,USA,Loyal
5719,163,2023-11-23,1,118.68,118.68,Home & Garden,USA,Champions
11222,392,2023-11-23,1,45.77,45.77,Beauty,Brazil,Loyal
11747,421,2023-11-23,1,66.18,66.18,Clothing,UK,Loyal
3800,108,2023-11-23,1,159.12,159.12,Home & Garden,UK,Champions
9229,280,2023-11-23,5,17.75,88.75,Food,Brazil,Loyal
363,10,2023-11-23,1,548.26,548.26,Electronics,Canada,Champions
14990,604,2023-11-23,1,83.77,83.77,Home & Garden,Germany,Loyal
16117,670,2023-11-23,4,78.43,313.72,Sports,USA,Loyal
4073,116,2023-11-23,1,537.8,537.8,Electronics,USA,Champions
12980,491,2023-11-23,1,317.93,317.93,Electronics,France,Loyal
1150,32,2023-11-23,5,545.04,2725.2,Electronics,Germany,Champions
20184,1028,2023-11-23,2,13.93,27.86,Books,UK,Promising
2762,78,2023-11-23,2,107.26,214.52,Home & Garden,USA,Champions
684,20,2023-11-23,1,367.09,367.09,Electronics,Germany,Champions
7693,220,2023-11-23,2,44.82,89.64,Books,Australia,Champions
12649,471,2023-11-23,2,32.04,64.08,Food,Germany,Loyal
2231,63,2023-11-23,1,388.62,388.62,Electronics,UK,Champions
19915,999,2023-11-23,3,46.82,140.46,Clothing,Australia,Promising
26560,2313,2023-11-23,2,13.19,26.38,Food,USA,New
4805,137,2023-11-23,4,175.07,700.28,Home & Garden,UK,Champions
17899,784,2023-11-23,2,70.07,140.14,Home & Garden,USA,Promising
12982,491,2023-11-23,1,22.48,22.48,Food,Brazil,Loyal
14238,560,2023-11-23,3,75.48,226.44,Clothing,USA,Loyal
20837,1096,2023-11-23,1,50.05,50.05,Clothing,Germany,Promising
12018,434,2023-11-23,1,19.45,19.45,Food,UK,Loyal
14300,565,2023-11-23,1,307.89,307.89,Electronics,Brazil,Loyal
1687,48,2023-11-23,1,136.6,136.6,Home & Garden,Australia,Champions
10537,352,2023-11-23,1,53.77,53.77,Sports,USA,Loyal
17840,777,2023-11-23,1,62.55,62.55,Home & Garden,USA,Promising
10220,335,2023-11-23,2,86.23,172.46,Sports,UK,Loyal
17156,727,2023-11-23,1,61.69,61.69,Clothing,USA,Loyal
9544,296,2023-11-23,1,80.8,80.8,Sports,UK,Loyal
19784,986,2023-11-23,1,53.58,53.58,Sports,USA,Promising
13317,509,2023-11-23,2,51.64,103.28,Beauty,USA,Loyal
4694,132,2023-11-24,3,33.22,99.66,Books,UK,Champions
25294,1740,2023-11-24,2,27.13,54.26,Clothing,USA,Hibernating
1715,49,2023-11-24,2,115.44,230.88,Sports,USA,Champions
8239,235,2023-11-24,1,390.62,390.62,Electronics,UK,Champions
10232,336,2023-11-24,1,28.47,28.47,Food,USA,Loyal
9692,305,2023-11-24,2,23.51,47.02,Books,UK,Loyal
1655,48,2023-11-24,3,53.95,161.85,Beauty,France,Champions
20705,1085,2023-11-24,2,30.53,61.06,Toys,Germany,Promising
8344,239,2023-11-24,3,550.95,1652.85,Electronics,USA,Champions
20089,1018,2023-11-24,4,20.52,82.08,Toys,India,Promising
4480,127,2023-11-24,2,110.82,221.64,Home & Garden,Australia,Champions
5070,145,2023-11-24,3,47.02,141.06,Food,France,Champions
5840,166,2023-11-24,5,30.79,153.95,Books,France,Champions
3856,109,2023-11-24,2,132.36,264.72,Sports,France,Champions
18320,831,2023-11-24,4,72.84,291.36,Home & Garden,UK,Promising
24146,1514,2023-11-24,1,117.54,117.54,Electronics,France,At Risk
10209,333,2023-11-24,1,76.17,76.17,Home & Garden,USA,Loyal
10736,364,2023-11-24,2,47.23,94.46,Beauty,USA,Loyal
16320,681,2023-11-24,1,247.09,247.09,Electronics,Canada,Loyal
836,24,2023-11-24,5,98.41,492.05,Clothing,Brazil,Champions
5238,150,2023-11-24,1,141.26,141.26,Sports,USA,Champions
3866,109,2023-11-24,3,56.88,170.64,Food,France,Champions
19077,906,2023-11-24,2,41.75,83.5,Clothing,USA,Promising
19153,913,2023-11-24,1,21.93,21.93,Beauty,France,Promising
1324,38,2023-11-24,1,79.69,79.69,Clothing,France,Champions
14706,587,2023-11-24,2,56.06,112.12,Sports,USA,Loyal
23008,1359,2023-11-24,1,23.88,23.88,Toys,USA,At Risk
10580,355,2023-11-24,1,53.39,53.39,Clothing,France,Loyal
18914,890,2023-11-24,2,48.72,97.44,Sports,USA,Promising
4528,128,2023-11-24,3,69.03,207.09,Beauty,USA,Champions
1750,50,2023-11-24,1,132.7,132.7,Home & Garden,UK,Champions
20887,1101,2023-11-24,1,66.9,66.9,Home & Garden,USA,Promising
10839,369,2023-11-24,1,209.39,209.39,Electronics,USA,Loyal
2345,66,2023-11-24,5,427.97,2139.85,Electronics,India,Champions
9058,270,2023-11-24,2,32.53,65.06,Beauty,USA,Loyal
7446,213,2023-11-24,4,111.11,444.44,Home & Garden,Brazil,Champions
16082,667,2023-11-24,2,24.47,48.94,Food,USA,Loyal
11575,414,2023-11-24,1,43.0,43.0,Beauty,Germany,Loyal
16462,691,2023-11-24,1,19.29,19.29,Books,France,Loyal
20607,1073,2023-11-25,2,64.36,128.72,Home & Garden,Germany,Promising
8848,256,2023-11-25,4,286.74,1146.96,Electronics,France,Loyal
19805,988,2023-11-25,1,20.5,20.5,Beauty,Australia,Promising
2562,71,2023-11-25,1,88.51,88.51,Clothing,Germany,Champions
23466,1419,2023-11-25,2,27.05,54.1,Beauty,Germany,At Risk
11788,423,2023-11-25,1,90.71,90.71,Sports,Germany,Loyal
8386,241,2023-11-25,1,92.53,92.53,Sports,France,Champions
12701,475,2023-11-25,2,217.33,434.66,Electronics,Germany,Loyal
2997,84,2023-11-25,2,37.41,74.82,Food,USA,Champions
19241,925,2023-11-25,1,42.19,42.19,Clothing,Australia,Promising
9078,271,2023-11-25,2,39.46,78.92,Beauty,USA,Loyal
19245,926,2023-11-25,1,41.48,41.48,Sports,USA,Promising
1305,36,2023-11-25,3,160.06,480.18,Sports,Australia,Champions
307,9,2023-11-25,2,107.13,214.26,Clothing,USA,Champions
2966,83,2023-11-25,1,430.32,430.32,Electronics,USA,Champions
2514,70,2023-11-25,1,121.82,121.82,Home & Garden,Germany,Champions
7301,209,2023-11-25,4,96.57,386.28,Sports,UK,Champions
11021,381,2023-11-25,5,65.1,325.5,Home & Garden,USA,Loyal
3601,102,2023-11-25,4,129.58,518.32,Home & Garden,Germany,Champions
20002,1009,2023-11-25,1,182.0,182.0,Electronics,USA,Promising
10821,369,2023-11-25,1,98.15,98.15,Home & Garden,USA,Loyal
8535,245,2023-11-25,1,38.15,38.15,Books,UK,Champions
3037,85,2023-11-25,1,41.67,41.67,Books,Canada,Champions
26423,2228,2023-11-25,2,28.52,57.04,Sports,Germany,New
18776,874,2023-11-25,1,14.8,14.8,Food,USA,Promising
17516,746,2023-11-25,4,46.2,184.8,Clothing,Australia,Loyal
10358,344,2023-11-25,1,34.12,34.12,Toys,USA,Loyal
9165,277,2023-11-25,1,56.06,56.06,Home & Garden,UK,Loyal
19170,915,2023-11-25,3,20.24,60.72,Toys,UK,Promising
26745,2425,2023-11-25,2,117.24,234.48,Electronics,USA,New
5546,158,2023-11-25,1,106.47,106.47,Home & Garden,USA,Champions
17627,756,2023-11-25,4,53.11,212.44,Clothing,USA,Promising
16376,685,2023-11-25,3,245.53,736.59,Electronics,USA,Loyal
5550,158,2023-11-25,3,505.95,1517.85,Electronics,Brazil,Champions
23146,1375,2023-11-25,1,34.97,34.97,Clothing,France,At Risk
5556,158,2023-11-25,1,99.32,99.32,Clothing,Canada,Champions
8264,236,2023-11-26,4,30.86,123.44,Books,Germany,Champions
11032,381,2023-11-26,2,35.32,70.64,Toys,USA,Loyal
21706,1202,2023-11-26,1,15.1,15.1,Books,India,At Risk
15749,649,2023-11-26,3,75.5,226.5,Sports,USA,Loyal
19797,987,2023-11-26,2,66.9,133.8,Home & Garden,Canada,Promising
1828,52,2023-11-26,1,137.17,137.17,Clothing,USA,Champions
14571,579,2023-11-26,1,64.75,64.75,Sports,Germany,Loyal
6661,188,2023-11-26,3,58.02,174.06,Beauty,Australia,Champions
6609,187,2023-11-26,2,98.73,197.46,Clothing,USA,Champions
3944,111,2023-11-26,1,84.78,84.78,Beauty,USA,Champions
20326,1041,2023-11-26,1,40.61,40.61,Clothing,UK,Promising
14042,549,2023-11-26,3,322.03,966.09,Electronics,UK,Loyal
16685,703,2023-11-26,3,57.83,173.49,Clothing,UK,Loyal
8717,250,2023-11-26,2,122.12,244.24,Sports,Brazil,Champions
20231,1033,2023-11-26,2,18.53,37.06,Food,Germany,Promising
7052,201,2023-11-26,2,102.03,204.06,Clothing,Canada,Champions
14777,592,2023-11-26,1,26.59,26.59,Toys,USA,Loyal
26830,2477,2023-11-26,1,27.47,27.47,Beauty,UK,New
143,5,2023-11-26,2,45.52,91.04,Toys,Germany,Champions
7801,223,2023-11-26,2,89.35,178.7,Sports,USA,Champions
20675,1082,2023-11-26,1,211.54,211.54,Electronics,Brazil,Promising
17561,750,2023-11-26,1,44.88,44.88,Clothing,France,Loyal
7044,201,2023-11-26,1,38.53,38.53,Books,Australia,Champions
5312,152,2023-11-26,1,57.23,57.23,Toys,Australia,Champions
9565,297,2023-11-26,1,25.31,25.31,Toys,Australia,Loyal
8916,262,2023-11-26,1,203.33,203.33,Electronics,USA,Loyal
10428,347,2023-11-26,2,43.37,86.74,Beauty,France,Loyal
21044,1118,2023-11-26,1,16.47,16.47,Books,USA,Promising
18314,830,2023-11-26,3,54.39,163.17,Clothing,UK,Promising
13242,505,2023-11-26,2,82.95,165.9,Home & Garden,USA,Loyal
10546,352,2023-11-26,1,23.62,23.62,Books,Canada,Loyal
9684,305,2023-11-26,2,81.46,162.92,Home & Garden,UK,Loyal
5201,149,2023-11-26,2,52.23,104.46,Toys,Germany,Champions
20739,1087,2023-11-26,5,20.13,100.65,Food,USA,Promising
19013,899,2023-11-27,1,32.72,32.72,Beauty,Brazil,Promising
1396,40,2023-11-27,1,39.8,39.8,Books,France,Champions
13577,524,2023-11-27,4,56.7,226.8,Clothing,Germany,Loyal
3161,88,2023-11-27,2,425.7,851.4,Electronics,France,Champions
11371,401,2023-11-27,1,69.32,69.32,Clothing,Germany,Loyal
14540,577,2023-11-27,1,43.6,43.6,Beauty,Canada,Loyal
6331,180,2023-11-27,5,114.38,571.9,Clothing,Canada,Champions
7168,204,2023-11-27,2,103.02,206.04,Clothing,Germany,Champions
20065,1016,2023-11-27,1,50.44,50.44,Clothing,India,Promising
4371,124,2023-11-27,3,148.9,446.7,Sports,Brazil,Champions
17047,723,2023-11-27,4,192.96,771.84,Electronics,UK,Loyal
25850,1951,2023-11-27,1,28.97,28.97,Clothing,USA,Hibernating
2455,69,2023-11-27,3,329.39,988.17,Electronics,Germany,Champions
2224,63,2023-11-27,2,460.32,920.64,Electronics,Canada,Champions
3988,114,2023-11-27,3,113.35,340.05,Home & Garden,Brazil,Champions
9938,316,2023-11-27,1,66.37,66.37,Clothing,India,Loyal
472,13,2023-11-27,2,156.15,312.3,Sports,Germany,Champions
12970,491,2023-11-27,3,301.18,903.54,Electronics,UK,Loyal
883,26,2023-11-27,1,70.06,70.06,Toys,USA,Champions
7620,218,2023-11-27,1,157.56,157.56,Sports,Australia,Champions
26465,2251,2023-11-27,3,25.99,77.97,Beauty,UK,New
4599,130,2023-11-27,1,44.64,44.64,Toys,UK,Champions
7766,222,2023-11-27,1,83.19,83.19,Clothing,USA,Champions
1069,30,2023-11-27,2,100.52,201.04,Sports,Canada,Champions
11177,390,2023-11-27,1,58.92,58.92,Clothing,UK,Loyal
22352,1274,2023-11-27,2,43.1,86.2,Clothing,UK,At Risk
10435,348,2023-11-27,3,79.25,237.75,Home & Garden,Germany,Loyal
9775,309,2023-11-27,3,51.0,153.0,Clothing,USA,Loyal
7577,216,2023-11-27,1,57.54,57.54,Beauty,Brazil,Champions
12497,463,2023-11-27,1,43.5,43.5,Beauty,Germany,Loyal
8512,245,2023-11-27,1,453.96,453.96,Electronics,USA,Champions
13307,509,2023-11-27,3,85.26,255.78,Sports,UK,Loyal
3081,86,2023-11-27,4,357.01,1428.04,Electronics,France,Champions
9474,292,2023-11-27,1,57.37,57.37,Clothing,Australia,Loyal
9505,293,2023-11-27,1,21.83,21.83,Books,India,Loyal
22348,1273,2023-11-27,1,19.49,19.49,Beauty,Australia,At Risk
897,26,2023-11-27,1,117.61,117.61,Home & Garden,USA,Champions
8489,244,2023-11-27,4,63.34,253.36,Toys,Germany,Champions
11147,387,2023-11-27,1,62.92,62.92,Clothing,Canada,Loyal
16011,662,2023-11-27,1,67.57,67.57,Clothing,France,Loyal
24611,1575,2023-11-28,1,48.24,48.24,Home & Garden,USA,At Risk
8224,235,2023-11-28,1,79.75,79.75,Clothing,USA,Champions
22770,1327,2023-11-28,1,10.78,10.78,Food,France,At Risk
18151,814,2023-11-28,2,34.76,69.52,Clothing,UK,Promising
9832,312,2023-11-28,1,24.67,24.67,Books,USA,Loyal
4951,143,2023-11-28,3,138.34,415.02,Sports,Germany,Champions
6073,172,2023-11-28,2,28.76,57.52,Books,India,Champions
3172,88,2023-11-28,1,116.62,116.62,Home & Garden,Germany,Champions
15690,644,2023-11-28,3,82.32,246.96,Home & Garden,Germany,Loyal
18593,856,2023-11-28,5,56.74,283.7,Sports,Germany,Promising
2151,61,2023-11-28,2,126.65,253.3,Home & Garden,USA,Champions
9825,311,2023-11-28,1,69.15,69.15,Clothing,France,Loyal
2284,65,2023-11-28,4,409.92,1639.68,Electronics,UK,Champions
11713,420,2023-11-28,2,37.51,75.02,Toys,USA,Loyal
6587,185,2023-11-28,1,127.92,127.92,Sports,Germany,Champions
1996,57,2023-11-28,2,473.41,946.82,Electronics,Brazil,Champions
118,5,2023-11-28,1,380.49,380.49,Electronics,Germany,Champions
10514,351,2023-11-28,5,59.27,296.35,Sports,Canada,Loyal
9843,312,2023-11-28,1,67.31,67.31,Sports,Germany,Loyal
3845,109,2023-11-28,1,523.83,523.83,Electronics,UK,Champions
10027,322,2023-11-28,1,38.5,38.5,Beauty,Germany,Loyal
9307,283,2023-11-28,1,43.46,43.46,Clothing,USA,Loyal
11410,403,2023-11-28,4,40.59,162.36,Toys,India,Loyal
6591,185,2023-11-28,1,94.68,94.68,Clothing,USA,Champions
19571,961,2023-11-28,2,149.75,299.5,Electronics,USA,Promising
8152,233,2023-11-28,2,82.08,164.16,Clothing,USA,Champions
8518,245,2023-11-28,5,56.76,283.8,Beauty,USA,Champions
3568,101,2023-11-28,1,328.33,328.33,Electronics,Canada,Champions
9902,315,2023-11-28,1,18.67,18.67,Food,France,Loyal
3118,87,2023-11-28,1,111.95,111.95,Home & Garden,UK,Champions
19072,905,2023-11-28,1,203.35,203.35,Electronics,India,Promising
1923,55,2023-11-28,2,81.1,162.2,Clothing,Australia,Champions
10386,344,2023-11-28,1,44.98,44.98,Clothing,USA,Loyal
13379,513,2023-11-28,3,233.12,699.36,Electronics,USA,Loyal
6757,191,2023-11-28,2,105.52,211.04,Home & Garden,Canada,Champions
19242,925,2023-11-28,1,164.44,164.44,Electronics,USA,Promising
10927,374,2023-11-28,2,59.97,119.94,Sports,USA,Loyal
14162,555,2023-11-28,1,181.15,181.15,Electronics,USA,Loyal
15338,626,2023-11-28,2,89.16,178.32,Home & Garden,Australia,Loyal
4189,119,2023-11-28,1,470.77,470.77,Electronics,USA,Champions
5923,168,2023-11-28,1,151.97,151.97,Home & Garden,Germany,Champions
444,12,2023-11-28,1,546.67,546.67,Electronics,USA,Champions
20249,1034,2023-11-28,4,43.15,172.6,Sports,USA,Promising
10993,378,2023-11-28,2,254.85,509.7,Electronics,Australia,Loyal
8227,235,2023-11-28,2,108.55,217.1,Sports,USA,Champions
18367,836,2023-11-28,3,52.5,157.5,Home & Garden,France,Promising
15116,611,2023-11-28,1,59.47,59.47,Home & Garden,Australia,Loyal
14140,554,2023-11-28,1,77.64,77.64,Home & Garden,USA,Loyal
2383,66,2023-11-28,1,172.66,172.66,Home & Garden,USA,Champions
9531,295,2023-11-28,3,50.77,152.31,Clothing,Germany,Loyal
5011,144,2023-11-28,1,115.65,115.65,Sports,UK,Champions
4458,126,2023-11-28,1,49.77,49.77,Toys,UK,Champions
19339,938,2023-11-28,3,160.76,482.28,Electronics,France,Promising
6217,177,2023-11-29,1,169.35,169.35,Home & Garden,UK,Champions
972,28,2023-11-29,1,529.42,529.42,Electronics,Germany,Champions
18645,861,2023-11-29,2,220.99,441.98,Electronics,USA,Promising
8013,229,2023-11-29,1,33.68,33.68,Books,Canada,Champions
17321,736,2023-11-29,4,64.92,259.68,Home & Garden,Canada,Loyal
3555,100,2023-11-29,1,133.06,133.06,Home & Garden,USA,Champions
14016,547,2023-11-29,1,47.1,47.1,Beauty,Canada,Loyal
26787,2450,2023-11-29,1,25.21,25.21,Beauty,France,New
20079,1018,2023-11-29,1,43.57,43.57,Clothing,Canada,Promising
25232,1711,2023-11-29,1,35.79,35.79,Sports,Germany,Hibernating
13933,544,2023-11-29,1,75.26,75.26,Home & Garden,Australia,Loyal
20750,1088,2023-11-29,3,19.84,59.52,Food,Germany,Promising
23813,1471,2023-11-29,2,18.95,37.9,Beauty,Canada,At Risk
6123,173,2023-11-29,1,91.44,91.44,Sports,USA,Champions
14179,556,2023-11-29,3,16.86,50.58,Books,Brazil,Loyal
26400,2213,2023-11-29,1,28.28,28.28,Clothing,USA,New
7120,203,2023-11-29,2,566.11,1132.22,Electronics,Germany,Champions
12886,487,2023-11-29,1,31.55,31.55,Beauty,USA,Loyal
745,21,2023-11-29,2,333.32,666.64,Electronics,USA,Champions
24629,1577,2023-11-29,2,43.19,86.38,Clothing,UK,At Risk
13153,500,2023-11-29,1,49.8,49.8,Beauty,USA,Loyal
16032,663,2023-11-29,1,175.61,175.61,Electronics,Germany,Loyal
13173,501,2023-11-29,4,269.62,1078.48,Electronics,USA,Loyal
4804,137,2023-11-29,1,96.97,96.97,Clothing,France,Champions
16068,666,2023-11-29,4,51.99,207.96,Clothing,Australia,Loyal
5883,167,2023-11-29,1,551.76,551.76,Electronics,Australia,Champions
56,2,2023-11-29,2,116.22,232.44,Clothing,Germany,Champions
296,8,2023-11-29,1,108.71,108.71,Home & Garden,Germany,Champions
14863,596,2023-11-29,3,71.68,215.04,Clothing,Brazil,Loyal
23014,1360,2023-11-29,1,15.76,15.76,Books,Germany,At Risk
10258,338,2023-11-29,1,92.86,92.86,Home & Garden,Germany,Loyal
18953,894,2023-11-29,1,220.1,220.1,Electronics,Australia,Promising
8353,240,2023-11-29,1,84.2,84.2,Clothing,USA,Champions
11176,390,2023-11-30,3,79.32,237.96,Sports,USA,Loyal
8475,244,2023-11-30,1,102.6,102.6,Clothing,USA,Champions
5918,168,2023-11-30,5,106.97,534.85,Clothing,USA,Champions
13460,517,2023-11-30,3,26.79,80.37,Food,USA,Loyal
16625,698,2023-11-30,3,18.23,54.69,Food,Brazil,Loyal
10680,360,2023-11-30,5,33.5,167.5,Toys,USA,Loyal
4697,132,2023-11-30,3,127.27,381.81,Home & Garden,USA,Champions
15479,633,2023-11-30,1,85.86,85.86,Sports,France,Loyal
4249,121,2023-11-30,1,25.58,25.58,Books,USA,Champions
1576,45,2023-11-30,2,124.96,249.92,Clothing,USA,Champions
5594,160,2023-11-30,1,118.12,118.12,Sports,Germany,Champions
24853,1608,2023-11-30,1,53.88,53.88,Home & Garden,UK,At Risk
11910,429,2023-11-30,1,44.03,44.03,Beauty,France,Loyal
19927,1001,2023-11-30,1,74.18,74.18,Home & Garden,India,Promising
7259,207,2023-11-30,5,99.49,497.45,Sports,USA,Champions
4136,118,2023-11-30,1,36.9,36.9,Food,UK,Champions
18675,863,2023-11-30,1,18.9,18.9,Food,France,Promising
12617,468,2023-11-30,2,21.49,42.98,Food,Canada,Loyal
12615,468,2023-11-30,4,88.07,352.28,Sports,Canada,Loyal
5162,148,2023-11-30,1,157.83,157.83,Sports,Germany,Champions
17948,791,2023-11-30,2,12.58,25.16,Books,Germany,Promising
1021,29,2023-11-30,2,87.33,174.66,Beauty,USA,Champions
16826,711,2023-11-30,1,65.69,65.69,Clothing,USA,Loyal
10380,344,2023-11-30,1,27.1,27.1,Food,Australia,Loyal
6738,190,2023-11-30,1,168.95,168.95,Home & Garden,France,Champions
9117,275,2023-11-30,3,44.58,133.74,Beauty,USA,Loyal
13407,515,2023-11-30,4,34.38,137.52,Beauty,Germany,Loyal
9778,309,2023-11-30,3,63.53,190.59,Clothing,Germany,Loyal
13074,495,2023-11-30,3,27.4,82.2,Toys,USA,Loyal
18668,862,2023-11-30,3,162.33,486.99,Electronics,India,Promising
4411,125,2023-11-30,2,96.4,192.8,Sports,France,Champions
18597,856,2023-11-30,3,67.7,203.1,Home & Garden,USA,Promising
10128,329,2023-11-30,1,30.76,30.76,Beauty,USA,Loyal
12956,490,2023-11-30,4,287.07,1148.28,Electronics,Brazil,Loyal
13310,509,2023-11-30,1,245.09,245.09,Electronics,USA,Loyal
7095,202,2023-11-30,1,163.07,163.07,Home & Garden,India,Champions
4374,124,2023-11-30,1,80.53,80.53,Beauty,Germany,Champions
13874,540,2023-11-30,1,19.89,19.89,Books,Germany,Loyal
8882,258,2023-11-30,2,29.72,59.44,Beauty,USA,Loyal
4211,120,2023-11-30,2,550.1,1100.2,Electronics,USA,Champions
14581,580,2023-12-01,1,76.89,76.89,Sports,UK,Loyal
13684,529,2023-12-01,1,49.68,49.68,Beauty,UK,Loyal
11855,427,2023-12-01,3,46.72,140.16,Beauty,Germany,Loyal
26491,2266,2023-12-01,2,37.75,75.5,Sports,Germany,New
10641,358,2023-12-01,4,22.39,89.56,Food,USA,Loyal
21185,1133,2023-12-01,2,10.94,21.88,Books,Canada,At Risk
15608,639,2023-12-01,3,237.18,711.54,Electronics,France,Loyal
7502,214,2023-12-01,3,417.34,1252.02,Electronics,Germany,Champions
23480,1423,2023-12-01,2,43.32,86.64,Sports,USA,At Risk
17965,792,2023-12-01,1,61.48,61.48,Home & Garden,UK,Promising
2189,61,2023-12-01,1,34.27,34.27,Books,Australia,Champions
18135,812,2023-12-01,1,16.93,16.93,Books,India,Promising
4296,122,2023-12-01,1,524.18,524.18,Electronics,Canada,Champions
1118,31,2023-12-01,2,38.63,77.26,Food,USA,Champions
2220,62,2023-12-01,1,71.72,71.72,Toys,UK,Champions
20052,1014,2023-12-01,1,217.15,217.15,Electronics,Canada,Promising
13011,493,2023-12-01,5,73.83,369.15,Home & Garden,USA,Loyal
16036,664,2023-12-01,1,67.97,67.97,Clothing,UK,Loyal
13601,525,2023-12-01,2,269.02,538.04,Electronics,USA,Loyal
11924,430,2023-12-01,4,68.09,272.36,Sports,Germany,Loyal
14653,584,2023-12-01,2,62.53,125.06,Home & Garden,Germany,Loyal
14487,575,2023-12-01,4,14.35,57.4,Books,Brazil,Loyal
26371,2195,2023-12-01,2,115.68,231.36,Electronics,USA,New
15241,619,2023-12-01,2,21.03,42.06,Books,Germany,Loyal
3011,84,2023-12-01,2,48.2,96.4,Food,UK,Champions
5831,166,2023-12-01,2,126.36,252.72,Sports,India,Champions
17102,725,2023-12-01,1,27.85,27.85,Food,UK,Loyal
2658,75,2023-12-01,1,405.99,405.99,Electronics,Canada,Champions
17818,774,2023-12-01,2,134.31,268.62,Electronics,USA,Promising
12659,471,2023-12-01,5,304.47,1522.35,Electronics,UK,Loyal
12344,453,2023-12-01,1,14.69,14.69,Books,USA,Loyal
6809,193,2023-12-01,3,77.17,231.51,Beauty,Germany,Champions
13426,515,2023-12-01,2,34.15,68.3,Toys,USA,Loyal
